Method;Class;FDP;NIM_D;NAA_D;DISTANCE_D;LOC_D;NMD_D;NAD_D;NIM_E;NAA_E;DISTANCE_E;LOC_E;NMD_E;NAD_E
org.argouml.model.uml.CollaborationsFactoryImpl.deleteAssociationRole(Object);org.argouml.model.uml.NSUMLModelImplementation;1;0;1;0.9630;287;26;1;1;0;0.9697;123;5;27
org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.stillValid(ToDoItem, Designer);org.argouml.cognitive.ToDoItem;0;1;0;0.8750;47;4;0;1;0;0.9750;211;21;14
org.argouml.persistence.ToDoItemXMLHelper.getMoreInfoURL();org.argouml.persistence.TodoParser;1;0;1;0.8333;28;4;1;1;0;1.0000;210;18;8
org.argouml.uml.ui.foundation.core.ActionAddParameter.actionPerformed(ActionEvent);org.argouml.ui.targetmanager.TargetManager;5;0;0;1.0000;19;1;0;1;2;0.9487;272;28;9
org.argouml.uml.notation.uml.StateBodyNotationUml.toString();org.argouml.uml.generator.GeneratorDisplay;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.diagram.ui.DnDJGraph.drop(DropTargetDropEvent);org.argouml.kernel.Project;6;0;0;1.0000;85;6;0;0;1;0.9861;615;47;22
org.argouml.model.uml.CoreHelperImpl.getRealizedInterfaces(Object);org.argouml.util.CollectionUtil;3;0;1;0.9931;1936;144;2;1;0;1.0000;14;2;0
org.argouml.ui.ProjectBrowser.trySave(boolean, File);org.argouml.application.api.Configuration;4;2;2;0.9464;536;30;22;1;0;1.0000;89;28;5
org.argouml.ui.explorer.ExplorerEventAdaptor.propertyChange(java.beans.PropertyChangeEvent);org.argouml.ui.explorer.TreeModelUMLEventListener;3;0;1;0.9091;65;6;2;4;0;0.3333;4;4;0
org.argouml.kernel.ProjectManager.setCurrentProject(Project);org.argouml.kernel.Project;1;1;2;0.9375;107;11;9;0;2;0.9710;615;47;22
org.argouml.uml.reveng.java.Modeller.addAnonymousClass(String);org.argouml.uml.reveng.java.Context;2;3;2;0.9245;776;38;14;1;0;0.8889;23;3;1
org.argouml.uml.diagram.ui.UMLDiagramHomeModelListModel.setTarget(Object);org.argouml.uml.diagram.ui.UMLDiagram;1;0;0;1.0000;28;4;0;0;1;0.9706;229;28;17
org.argouml.ui.cmd.ActionAutoCritique.actionPerformed(ActionEvent);org.argouml.cognitive.ToDoList;2;0;0;1.0000;10;1;0;2;1;0.9592;352;41;14
org.argouml.uml.cognitive.critics.CrDisambigClassName.initWizard(Wizard);org.argouml.cognitive.ToDoItem;4;0;0;1.0000;66;4;0;1;0;0.9756;211;21;14
org.argouml.uml.ui.PropPanel.fireTargetSet(TargetEvent);org.argouml.ui.targetmanager.TargetListener;0;1;1;0.9412;227;26;8;1;0;0.8000;3;3;0
org.argouml.uml.diagram.ui.ActionNavigability.getDescription(Object, Object, int);org.argouml.i18n.Translator;2;0;2;1.0000;35;4;6;2;0;1.0000;103;9;5
org.argouml.model.uml.CoreFactoryImpl.buildParameter(Object, Object, Object, Collection);org.argouml.model.uml.NSUMLModelImplementation;2;1;1;0.9804;1020;101;2;0;1;0.9706;123;5;27
org.argouml.uml.diagram.ui.FigEdgeModelElement.hitClarifier(int, int);org.argouml.cognitive.ToDoItem;1;0;0;1.0000;481;39;10;1;0;0.9756;211;21;14
org.argouml.uml.reveng.DiagramInterface.addInterface(Object, boolean);org.argouml.uml.diagram.static_structure.ui.FigInterface;0;0;2;0.9167;144;14;6;3;0;0.9118;385;25;4
org.argouml.model.uml.CoreHelperImpl.getAllPossibleNamespaces(Object, Object);org.argouml.model.uml.NSUMLModelImplementation;2;1;1;0.9862;1936;144;2;0;1;0.9706;123;5;27
org.argouml.uml.ui.UMLExpressionLanguageField.insertUpdate(DocumentEvent);org.argouml.uml.ui.UMLExpressionModel2;0;0;1;0.8889;29;6;2;1;0;0.9333;75;9;5
org.argouml.ui.SettingsTabPreferences.handleSettingsTabRefresh();org.argouml.application.api.Configuration;1;0;3;0.7500;74;9;3;1;0;1.0000;89;28;5
org.argouml.uml.diagram.use_case.ui.FigUseCase.mousePressed(MouseEvent);org.argouml.uml.diagram.ui.CompartmentFigText;0;1;2;0.9302;426;35;9;1;0;0.9091;26;4;4
org.argouml.uml.generator.ui.ClassGenerationDialog.TableModelClassChecks.getLanguagesCount();org.argouml.uml.generator.ui.ClassGenerationDialog;1;0;0;1.0000;171;13;2;0;1;0.9231;193;6;7
org.argouml.uml.reveng.Import.ImportRun.run();org.argouml.uml.reveng.DiagramInterface;7;0;8;0.7500;115;2;8;0;1;0.9792;144;14;6
org.argouml.notation.Notation.setUseGuillemots(boolean);org.argouml.application.api.Configuration;0;0;1;1.0000;333;65;13;1;0;1.0000;89;28;5
org.argouml.ui.MyLocale.getLocales();org.argouml.i18n.Translator;0;0;0;1.0000;29;3;1;1;0;1.0000;103;9;5
org.argouml.uml.cognitive.critics.WizAddInstanceVariable.doAction(int);org.argouml.cognitive.ui.WizStepTextField;4;0;1;0.9167;32;2;3;1;0;0.9231;61;1;3
org.argouml.uml.ui.TabProps.targetSet(TargetEvent);org.argouml.ui.targetmanager.TargetManager;1;2;0;0.9333;457;21;8;1;1;0.9730;272;28;9
org.argouml.uml.diagram.static_structure.ui.FigPackage.getPopUpActions(MouseEvent);org.argouml.uml.diagram.ui.StereotypeContainer;1;0;0;1.0000;328;26;12;1;0;0.8333;2;2;0
org.argouml.persistence.SAXParserBase.ignoreElement(XMLElement);org.argouml.persistence.XMLElement;1;0;1;1.0000;137;12;9;0;1;0.9231;37;9;3
org.argouml.cognitive.ToDoItem.changed();org.argouml.cognitive.Designer;1;0;0;1.0000;211;21;14;0;2;0.9808;330;38;32
org.argouml.language.java.generator.GeneratorJava.generateOperation(Object, boolean);org.argouml.util.CollectionUtil;3;7;1;0.8983;1110;57;11;1;0;1.0000;14;2;0
org.argouml.uml.ui.ActionActivityDiagram.shouldBeEnabled();org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;20;3;1;0;2;0.9722;272;28;9
org.argouml.ui.explorer.PerspectiveConfigurator.DuplicatePerspectiveListener.actionPerformed(ActionEvent);org.argouml.ui.explorer.PerspectiveConfigurator;1;0;0;1.0000;10;1;0;1;2;0.9143;287;12;23
org.argouml.notation.NotationProviderFactory.getProvider(NotationName);org.argouml.notation.NotationProvider2;0;0;2;0.9091;69;8;3;1;0;0.9655;27;27;0
org.argouml.ui.ActionSaveConfiguration.actionPerformed(ActionEvent);org.argouml.application.api.Configuration;0;0;0;1.0000;9;1;0;2;0;1.0000;89;28;5
org.argouml.uml.cognitive.UMLToDoItem.deselect();org.argouml.cognitive.ListSet;1;0;0;1.0000;58;3;0;1;0;0.9808;262;45;2
org.argouml.uml.notation.uml.StateBodyNotationUml.parse(String);org.argouml.uml.generator.ParserDisplay;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.application.StartCritics.run();org.argouml.application.helpers.ResourceLoaderWrapper;7;0;1;1.0000;35;1;1;1;0;1.0000;113;7;14
org.argouml.uml.ui.PropPanel.removeElement();org.argouml.ui.targetmanager.TargetManager;3;0;1;0.9714;227;26;8;1;1;0.9730;272;28;9
org.argouml.uml.cognitive.critics.CrReservedName.initWizard(Wizard);org.argouml.cognitive.ToDoItem;4;0;0;1.0000;44;5;2;1;0;0.9756;211;21;14
org.argouml.cognitive.ui.ToDoByGoal.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.Designer;2;0;1;1.0000;93;4;1;1;2;0.9636;330;38;32
org.argouml.uml.diagram.activity.ui.FigActionState.initNotationProviders(Object);org.argouml.notation.NotationProviderFactory2;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionBaseDelete.actionPerformed(ActionEvent);org.argouml.uml.diagram.ui.ActionDeleteConcurrentRegion;5;3;0;0.7500;141;6;0;1;1;0.8750;57;2;2
org.argouml.uml.ui.foundation.core.PropPanelClassifier.initialize();org.argouml.i18n.Translator;0;0;1;0.9714;149;18;30;1;0;1.0000;103;9;5
org.argouml.uml.cognitive.critics.CrMultipleInitialStates.computeOffenders(Object);org.argouml.cognitive.ListSet;3;0;1;1.0000;63;4;1;1;0;0.9796;262;45;2
org.argouml.uml.ui.TabTaggedValues.valueChanged(ListSelectionEvent);org.argouml.uml.ui.UMLComboBoxModel2;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.ToDoList.getPosters();org.argouml.cognitive.ListSet;1;0;2;0.9583;352;41;14;1;0;0.9808;262;45;2
org.argouml.uml.generator.GeneratorDisplay.generateAttribute(Object, boolean);org.argouml.application.api.Configuration;4;2;0;0.9556;789;45;2;2;0;1.0000;89;28;5
org.argouml.uml.generator.ui.ClassGenerationDialog.buildLanguages();org.argouml.uml.generator.GeneratorManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.model.uml.UmlFactoryImpl.delete(Object);org.argouml.model.uml.UmlModelEventPump;1;14;1;0.7083;529;21;4;1;1;0.9857;311;27;7
org.argouml.model.uml.CoreHelperImpl.getBehavioralFeatures(Object);org.argouml.model.uml.NSUMLModelImplementation;2;0;1;0.9931;1936;144;2;0;1;0.9697;123;5;27
org.argouml.ui.cmd.ActionShowXMLDump.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;2;0;1;1.0000;19;1;1;1;1;0.9375;107;11;9
org.argouml.uml.ui.behavior.state_machines.UMLCallEventOperationComboBoxModel.isValidElement(Object);org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;32;3;0;0;2;0.9714;272;28;9
org.argouml.uml.diagram.static_structure.layout.ClassdiagramLayouter.NodeRow.getWidth(int);org.argouml.uml.diagram.static_structure.layout.ClassdiagramNode;1;0;2;0.7500;83;6;2;1;0;0.9630;148;16;12
org.argouml.uml.ui.ActionDeleteSingleModelElement.getTargets();org.argouml.ui.targetmanager.TargetManager;1;0;0;1.0000;3;1;0;0;2;0.9714;272;28;9
org.argouml.uml.ui.UMLEditableComboBox.UMLComboBoxEditor.setItem(Object);org.argouml.uml.ui.UMLListCellRenderer2;1;0;2;0.8182;33;5;2;1;0;0.9000;78;3;2
org.argouml.ui.explorer.DnDExplorerTree.ArgoDropTargetListener.isDragAcceptable(DropTargetDragEvent);org.argouml.ui.explorer.DnDExplorerTree;1;0;0;1.0000;194;7;6;0;1;0.9333;110;9;8
org.argouml.application.api.Configuration.getBoolean(ConfigurationKey, boolean);org.argouml.application.configuration.ConfigurationHandler;0;0;1;1.0000;89;28;5;1;0;0.9737;192;31;7
org.argouml.uml.generator.ParserDisplay.parseParamList(Object, String, int);org.argouml.notation.NotationName;9;2;1;0.9516;2466;52;8;0;0;1.0000;7;7;0
org.argouml.uml.diagram.ui.FigStereotypesCompartment.populate();org.argouml.uml.diagram.ui.FigNodeModelElement;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.notation.NotationHelper.getRightGuillemot();org.argouml.notation.Notation;1;0;0;1.0000;6;2;0;0;1;1.0000;333;65;13
org.argouml.uml.ui.behavior.common_behavior.ActionAddInstanceClassifier.getDialogTitle();org.argouml.i18n.Translator;0;0;0;1.0000;27;4;1;1;0;1.0000;103;9;5
org.argouml.ui.SettingsTabAppearance.handleSettingsTabSave();org.argouml.ui.LookAndFeelMgr;2;0;4;0.7647;91;10;6;1;1;0.9600;210;19;9
org.argouml.cognitive.ui.ToDoByType.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.ToDoListEvent;3;0;1;1.0000;89;4;1;0;1;0.8571;9;0;1
org.argouml.uml.diagram.state.ui.FigConcurrentRegion.getPopUpActions(MouseEvent);org.argouml.uml.diagram.ui.ActionAddConcurrentRegion;3;0;0;1.0000;260;28;3;0;1;1.0000;70;2;2
org.argouml.application.configuration.ConfigurationHandler.getBoolean(ConfigurationKey, boolean);org.argouml.application.api.ConfigurationKey;0;2;0;0.9474;192;31;7;1;0;0.7500;2;2;0
org.argouml.cognitive.ui.GoListToPriorityToItem.getIndexOfChild(Object, Object);org.argouml.cognitive.ToDoList;3;0;0;1.0000;65;7;0;2;0;0.9600;352;41;14
org.argouml.uml.ui.ActionSaveAllGraphics.saveGraphicsToFile(File, CmdSaveGraphics, boolean);org.argouml.application.api.Configuration;1;0;0;1.0000;107;6;1;1;0;1.0000;89;28;5
org.argouml.uml.ui.UMLAction.oldActionPerformed(ActionEvent);org.argouml.ui.Actions;0;1;1;0.9000;59;8;4;1;0;1.0000;36;7;3
org.argouml.cognitive.checklist.ui.TableModelChecklist.getValueAt(int, int);org.argouml.cognitive.checklist.CheckManager;0;0;1;0.9286;101;10;3;2;0;1.0000;43;4;2
org.argouml.uml.diagram.ui.PropPanelDiagram.removeElement();org.argouml.ui.targetmanager.TargetManager;2;0;0;1.0000;28;1;0;1;1;0.9744;272;28;9
org.argouml.cognitive.ui.GoListToPriorityToItem.getChild(Object, int);org.argouml.cognitive.ui.PriorityNode;3;0;0;1.0000;65;7;0;1;1;0.8750;22;2;6
org.argouml.ui.explorer.PerspectiveManager.removePerspective(Object);org.argouml.ui.explorer.PerspectiveManagerListener;0;0;2;0.8889;221;15;5;1;0;0.7500;2;2;0
org.argouml.application.events.ArgoEventPump.handleFireGeneratorEvent(ArgoGeneratorEvent, ArgoGeneratorEventListener);org.argouml.application.events.ArgoEventTypes;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.ui.ActionSequenceDiagram.actionPerformed(ActionEvent);org.argouml.uml.diagram.DiagramFactory;6;0;0;1.0000;26;2;0;1;1;0.9231;71;5;4
org.argouml.model.uml.CommonBehaviorHelperImpl.getDestination(Object);org.argouml.model.uml.NSUMLModelImplementation;2;0;1;0.9677;286;30;1;0;1;0.9697;123;5;27
org.argouml.uml.ui.TabStyle.targetSet(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;2;0;0.9259;208;17;9;1;0;0.9231;50;7;6
org.argouml.uml.cognitive.critics.CrOperNameConflict.getClarifier();org.argouml.uml.cognitive.critics.ClOperationCompartment;1;0;0;1.0000;62;3;0;0;1;1.0000;52;5;4
org.argouml.uml.reveng.ui.RESequenceDiagramDialog.buildSequenceDiagram(Object);org.argouml.ui.targetmanager.TargetManager;6;0;3;0.9318;494;15;27;1;1;0.9756;272;28;9
org.argouml.uml.cognitive.checklist.Init.createChecklists();org.argouml.i18n.Translator;2;1;0;1.0000;285;3;0;1;0;1.0000;103;9;5
org.argouml.language.java.generator.AttributeCodePiece.write(BufferedReader, BufferedWriter, Stack);org.argouml.language.java.generator.ParseState;2;1;1;0.8750;87;7;2;3;0;0.8125;44;5;4
org.argouml.cognitive.ToDoItem.supports(Goal);org.argouml.cognitive.Poster;0;0;1;0.9722;211;21;14;1;0;0.9333;14;14;0
org.argouml.uml.ui.UMLStimulusActionTextField.update();org.argouml.uml.ui.UMLStimulusActionTextProperty;0;0;2;0.8000;39;7;2;1;0;0.8571;32;4;1
org.argouml.uml.cognitive.critics.CrUnconventionalOperName.initWizard(Wizard);org.argouml.cognitive.ui.Wizard;5;2;0;0.8571;97;8;0;0;1;0.9655;73;16;5
org.argouml.ui.DetailsPane.setTarget(Object);org.argouml.cognitive.ui.TabToDo;0;1;4;0.8684;320;28;8;1;0;0.9500;88;10;9
org.argouml.uml.cognitive.critics.CrNameConflict.initWizard(Wizard);org.argouml.cognitive.ToDoItem;4;0;0;1.0000;59;6;0;1;0;0.9756;211;21;14
org.argouml.cognitive.ui.TabToDo.targetRemoved(TargetEvent);org.argouml.ui.targetmanager.TargetEvent;0;1;0;0.9231;88;10;9;1;0;0.9167;50;7;6
org.argouml.ui.explorer.rules.GoSummaryToInheritance.getRuleName();org.argouml.i18n.Translator;0;0;0;1.0000;40;3;0;1;0;1.0000;103;9;5
org.argouml.notation.NotationProviderFactory.finalize();org.argouml.application.events.ArgoEventTypes;1;0;0;1.0000;69;8;3;0;1;0.9333;0;0;15
org.argouml.uml.ui.ActionReopenProject.actionPerformed(ActionEvent);org.argouml.ui.ProjectBrowser;0;0;1;0.7500;13;1;2;3;0;0.9592;536;30;22
org.argouml.uml.diagram.static_structure.ui.FigClass.textEdited(FigText);org.argouml.uml.diagram.ui.CompartmentFigText;2;1;1;0.9524;626;31;5;1;0;0.9375;26;4;4
org.argouml.uml.diagram.ui.TabDiagram.selectionChanged(GraphSelectionEvent);org.argouml.uml.ui.ActionCut;3;0;1;0.9565;147;14;5;0;1;1.0000;60;3;3
org.argouml.uml.ui.ActionSaveAllGraphics.trySaveDiagram(boolean, Object, File);org.argouml.ui.ProjectBrowser;0;1;1;0.8889;107;6;1;2;0;0.9804;536;30;22
org.argouml.persistence.PersistenceManager.getPersisterFromFileName(String);org.argouml.persistence.AbstractFilePersister;0;0;3;0.8500;117;13;10;1;0;0.9524;90;18;2
org.argouml.uml.diagram.activity.ui.UMLActivityDiagram.setup(Object, Object);org.argouml.uml.diagram.UMLMutableGraphSupport;2;0;0;1.0000;177;23;11;1;0;0.9600;197;18;5
org.argouml.persistence.ModelMemberFilePersister.load(Project, InputStream);org.argouml.kernel.Project;6;0;1;1.0000;51;3;1;1;1;0.9714;615;47;22
org.argouml.uml.ui.behavior.state_machines.UMLCallEventOperationComboBoxModel.getSelectedModelElement();org.argouml.ui.targetmanager.TargetManager;3;0;0;1.0000;32;3;0;0;2;0.9714;272;28;9
org.argouml.model.uml.UmlFactoryImpl.deleteFeature(MFeature);org.argouml.model.uml.CommonBehaviorFactoryImpl;0;2;0;0.9333;529;21;4;1;0;0.9833;300;51;1
org.argouml.model.uml.CoreFactoryImpl.deleteAssociationEnd(Object);org.argouml.model.uml.NSUMLModelImplementation;1;0;1;0.9902;1020;101;2;1;0;0.9697;123;5;27
org.argouml.application.StartCritics.run();org.argouml.uml.cognitive.critics.Init;7;0;1;1.0000;35;1;1;1;0;1.0000;136;1;91
org.argouml.uml.diagram.ui.FigNodeModelElement.getPopUpActions(MouseEvent);org.argouml.cognitive.Designer;3;1;2;0.9750;791;57;32;0;2;0.9821;330;38;32
org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetMetaClass.actionPerformed(ActionEvent);org.argouml.uml.ui.UMLComboBox2;3;0;0;1.0000;29;1;1;1;0;0.9000;39;7;0
org.argouml.uml.ui.behavior.common_behavior.ActionAddCreateActionInstantiation.getChoices();org.argouml.kernel.Project;3;0;1;0.8750;26;4;1;1;0;0.9859;615;47;22
org.argouml.persistence.ZipFilePersister.getMemberFilePersister(ProjectMember);org.argouml.persistence.PersistenceManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.uml.ui.UMLComboBoxNavigator.actionPerformed(java.awt.event.ActionEvent);org.argouml.uml.ui.UMLComboBoxEntry;2;0;2;0.7143;55;1;4;1;1;0.8824;141;8;6
org.argouml.notation.Notation.generateClassifierRef(NotationName, Object);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement.stillValid(ToDoItem, Designer);org.argouml.cognitive.ToDoItem;0;1;0;0.8750;45;4;0;1;0;0.9750;211;21;14
org.argouml.uml.cognitive.critics.CrMissingAttrName.initWizard(Wizard);org.argouml.cognitive.ToDoItem;4;0;0;1.0000;36;4;0;1;0;0.9750;211;21;14
org.argouml.notation.Notation.generateTransition(NotationName, Object);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.uml.generator.GeneratorHelper.generate(Language, Collection, boolean);org.argouml.uml.generator.GeneratorManager;0;0;0;0;0;0;0;0;0;0;0;0;0
org.argouml.cognitive.ui.ToDoByOffender.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.Designer;2;0;1;1.0000;86;4;1;0;2;0.9828;330;38;32
org.argouml.uml.ui.model_management.PropPanelPackage.placeElements();org.argouml.i18n.Translator;0;2;1;0.8125;52;4;5;1;0;1.0000;103;9;5
org.argouml.cognitive.ui.ToDoByOffender.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.ListSet;2;0;1;1.0000;86;4;1;2;0;0.9636;262;45;2
org.argouml.uml.reveng.java.Modeller.getContext(String);org.argouml.uml.reveng.java.ParseState;1;2;1;0.9423;776;38;14;0;1;0.9583;111;12;8
org.argouml.ui.ActionGoToCritique.actionPerformed(ActionEvent);org.argouml.cognitive.ui.ToDoPane;1;0;1;0.7500;7;1;1;1;0;0.9688;238;22;18
org.argouml.ui.EmailExpertDialog.setTarget(Object);org.argouml.cognitive.ToDoItem;1;0;3;0.7000;46;2;6;1;1;0.9500;211;21;14
org.argouml.uml.ui.foundation.core.ActionAddParameter.actionPerformed(ActionEvent);org.argouml.kernel.ProjectManager;5;0;0;1.0000;19;1;0;1;1;0.9500;107;11;9
org.argouml.uml.ui.UMLTreeCellRenderer.getTreeCellRendererComponent(JTree, Object, boolean, boolean, boolean, int, boolean);org.argouml.uml.diagram.ui.UMLDiagram;3;0;2;1.0000;36;1;2;1;0;0.9714;229;28;17
org.argouml.model.uml.AbstractUmlModelFactory.initialize(Object);org.argouml.model.uml.ClassListenerHashMap;3;1;0;0.8333;25;2;0;1;0;0.9167;61;7;2
org.argouml.uml.generator.ParserDisplay.parseModelElement(Object, String);org.argouml.kernel.Project;7;1;0;0.9833;2466;52;8;1;0;0.9863;615;47;22
org.argouml.cognitive.ui.ToDoByDecision.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.DecisionModel;3;0;1;1.0000;89;4;1;0;1;0.9231;40;5;1
org.argouml.uml.diagram.static_structure.ui.FigClass.updateAttributes();org.argouml.uml.diagram.ui.FigAttributesCompartment;1;2;0;0.9474;626;31;5;1;0;0.8333;38;1;0
org.argouml.notation.Notation.generateObjectFlowState(NotationName, Object);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.kernel.Project.trashInternal(Object);org.argouml.kernel.ProjectManager;5;4;4;0.8947;615;47;22;1;1;0.9677;107;11;9
org.argouml.uml.ui.foundation.core.UMLGeneralizationPowertypeComboBoxModel.buildModelList();org.argouml.kernel.ProjectManager;5;0;0;1.0000;24;3;0;1;1;0.9444;107;11;9
org.argouml.uml.cognitive.critics.ClOperationCompartment.paintIcon(Component, Graphics, int, int);org.argouml.uml.diagram.ui.OperationsCompartmentContainer;0;0;3;0.8571;52;5;4;2;0;0.5000;3;3;0
org.argouml.ui.explorer.ExplorerTree.ExplorerTreeExpansionListener.treeExpanded(TreeExpansionEvent);org.argouml.ui.explorer.ExplorerTree;1;0;0;1.0000;5;2;0;1;0;0.8750;78;3;3
org.argouml.cognitive.ui.GoListToPriorityToItem.getChild(Object, int);org.argouml.cognitive.Designer;3;0;0;1.0000;65;7;0;0;2;0.9818;330;38;32
org.argouml.model.uml.UmlModelEventPump.addEventSourcesFromDocument(Document);org.argouml.model.uml.EventTreeDefinition;0;0;1;0.9688;311;27;7;1;0;0.8889;112;6;3
org.argouml.application.StartCritics.run();org.argouml.uml.cognitive.checklist.Init;7;0;1;1.0000;35;1;1;1;0;1.0000;285;3;0
org.argouml.uml.diagram.static_structure.layout.ClassdiagramLayouter.placeEdges();org.argouml.uml.diagram.static_structure.layout.ClassdiagramNode;3;0;4;0.9200;175;11;13;0;1;0.9688;148;16;12
org.argouml.cognitive.ToDoItem.select();org.argouml.cognitive.ListSet;0;1;0;0.9722;211;21;14;1;0;0.9800;262;45;2
org.argouml.model.uml.AbstractUmlModelFactory.initialize(Object);org.argouml.model.uml.EventListenerList;3;1;0;0.8333;25;2;0;0;1;0.9231;138;8;3
org.argouml.uml.diagram.sequence.ui.FigClassifierRole.addNode(int, MessageNode);org.argouml.uml.diagram.sequence.MessageNode;2;1;1;0.9677;727;57;12;0;1;0.9412;57;10;13
org.argouml.cognitive.checklist.ui.TabChecklist.setTarget(Object);org.argouml.cognitive.checklist.CheckManager;0;2;3;0.6667;89;10;4;1;0;1.0000;43;4;2
org.argouml.cognitive.ui.ToDoByPoster.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.ToDoItem;3;0;1;1.0000;85;4;1;0;1;0.9762;211;21;14
org.argouml.ui.explorer.PerspectiveManager.toString();org.argouml.ui.explorer.ExplorerPerspective;1;0;1;0.9474;221;15;5;1;1;0.7500;27;4;2
org.argouml.kernel.Project.setURL(URL);org.argouml.persistence.PersistenceManager;1;0;2;0.9853;615;47;22;1;1;0.9500;117;13;10
org.argouml.uml.diagram.ui.ActionAddAllClassesFromModel.actionPerformed(ActionEvent);org.argouml.uml.diagram.ui.UMLDiagram;3;0;1;0.8571;22;2;2;0;1;0.9730;229;28;17
org.argouml.cognitive.ui.GoListToDecisionsToItems.getIndexOfChild(Object, Object);org.argouml.cognitive.ToDoList;2;1;0;0.9231;70;10;0;1;0;0.9804;352;41;14
org.argouml.uml.diagram.activity.ui.UMLActivityDiagram.getStateMachine();org.argouml.uml.diagram.state.StateDiagramGraphModel;1;0;0;1.0000;177;23;11;0;1;0.9375;216;15;3
org.argouml.notation.Notation.generateAssociationEnd(NotationName, Object);org.argouml.notation.NotationProvider2;0;1;0;1.0000;333;65;13;1;0;0.9630;27;27;0
org.argouml.uml.ui.ActionBaseDelete.sureRemove(Object);org.argouml.ui.ArgoDiagram;2;1;0;1.0000;141;6;0;1;0;0.9091;63;8;3
org.argouml.uml.diagram.use_case.ui.UMLUseCaseDiagram.getNewDiagramName();org.argouml.kernel.ProjectManager;1;2;0;0.9737;143;20;14;1;1;0.9444;107;11;9
org.argouml.ui.SettingsTabPreferences.handleSettingsTabSave();org.argouml.application.api.Configuration;1;0;3;0.7500;74;9;3;1;0;1.0000;89;28;5
org.argouml.uml.cognitive.critics.CrNameConfusion.initWizard(Wizard);org.argouml.uml.cognitive.critics.WizManyNames;2;0;0;1.0000;115;10;0;1;0;0.8889;49;3;4
org.argouml.model.uml.AbstractUmlModelFactory.addListenersToModelElement(Object);org.argouml.model.uml.UmlModelEventPump;2;0;0;1.0000;25;2;0;1;1;0.9688;311;27;7
org.argouml.uml.cognitive.critics.CrUnconventionalPackName.initWizard(Wizard);org.argouml.cognitive.ToDoItem;4;1;0;0.9000;63;5;0;1;0;0.9756;211;21;14
org.argouml.cognitive.ui.ToDoByOffender.toDoItemsChanged(ToDoListEvent);org.argouml.cognitive.ToDoList;2;0;1;1.0000;86;4;1;1;0;0.9815;352;41;14
org.argouml.uml.diagram.sequence.ui.UMLSequenceDiagram.getNewDiagramName();org.argouml.kernel.Project;1;2;0;0.9286;68;9;3;1;0;0.9859;615;47;22
org.argouml.ui.explorer.rules.GoClassifierToSequenceDiagram.getChildren(Object);org.argouml.uml.diagram.sequence.SequenceDiagramGraphModel;4;0;0;1.0000;22;3;0;1;0;0.9630;254;20;5
org.argouml.ui.explorer.rules.GoBehavioralFeatureToStateDiagram.getChildren(Object);org.argouml.uml.diagram.state.ui.UMLStateDiagram;4;0;0;1.0000;23;3;0;1;0;0.9778;205;26;16
org.argouml.uml.cognitive.critics.CrNameConflict.computeOffenders(Object);org.argouml.cognitive.ListSet;2;0;0;1.0000;59;6;0;1;0;0.9796;262;45;2
org.argouml.cognitive.checklist.ui.TableModelChecklist.getRowCount();org.argouml.cognitive.checklist.CheckManager;0;0;1;0.9167;101;10;3;1;0;1.0000;43;4;2
org.argouml.i18n.Translator.init();org.argouml.application.api.Configuration;1;2;1;1.0000;103;9;5;1;0;1.0000;89;28;5
org.argouml.cognitive.ui.ToDoByType.toDoItemsRemoved(ToDoListEvent);org.argouml.cognitive.ui.KnowledgeTypeNode;3;0;1;1.0000;89;4;1;1;1;0.8333;26;2;2
org.argouml.uml.diagram.ui.FigNodeModelElement.getPopUpActions(MouseEvent);org.argouml.cognitive.ToDoList;3;1;2;0.9750;791;57;32;1;0;0.9808;352;41;14
