Snapshot;Class;ChangeType
9ada967125915f1e07be445e278787a10ded05a0;org.apache.lucene.queryParser.QueryParser;M
9ada967125915f1e07be445e278787a10ded05a0;org.apache.lucene.queryParser.QueryParserTokenManager;M
9ada967125915f1e07be445e278787a10ded05a0;org.apache.lucene.queryParser.TestQueryParser;M
cf06b516bc0242e4b37f420a585d818f0d9ffbbb;org.apache.lucene.queryParser.QueryParser;M
cf06b516bc0242e4b37f420a585d818f0d9ffbbb;org.apache.lucene.queryParser.TestQueryParser;M
17488d5e0844cacc31732897d0cf48d3663b6de9;org.apache.lucene.search.FieldDoc;M
17488d5e0844cacc31732897d0cf48d3663b6de9;org.apache.lucene.search.Sort;M
17488d5e0844cacc31732897d0cf48d3663b6de9;org.apache.lucene.search.SortField;M
9ad67bc42bd7cefe1b939d3beea0bef7d31d4351;org.apache.lucene.search.Query;M
eaee85e184ccaaf590130249c1d15ff125ff928b;org.apache.lucene.search.TestMultiSearcher;M
2439150b027d6f8e445b6e3474257991d0a2566b;org.apache.lucene.document.Document;M
2439150b027d6f8e445b6e3474257991d0a2566b;org.apache.lucene.document.DocumentFieldList;D
2439150b027d6f8e445b6e3474257991d0a2566b;org.apache.lucene.document.DocumentFieldEnumeration;D
2439150b027d6f8e445b6e3474257991d0a2566b;org.apache.lucene.document.TestDocument;M
d890b39eefe7b0021010b1ba60dc3542979be80a;org.apache.lucene.index.IndexReader;M
de9099fb7222b7b86067737b334d2334fdb8bff2;org.apache.lucene.search.PrefixQuery;M
de9099fb7222b7b86067737b334d2334fdb8bff2;org.apache.lucene.search.RangeQuery;M
3f3c0aa91729979c553ae80004d37043465dea73;org.apache.lucene.search.Sort;M
b8289d794305c38e0658bab8875dadd46f54f64d;org.apache.lucene.index.IndexReader;M
31974f29f0ce1012cdc7befba276b833da22ada2;org.apache.lucene.search.StringSortedHitQueue;M
0aca5291dcda7ea6c2f1c5fdae667571928691c0;org.apache.lucene.index.SegmentTermVector;M
